name,latitude,longitude,primary_fuel,estimated_generation_gwh_2017
Emerald Solar Farm,-23.5084,148.1347,Solar,160.88
Emu Downs,-30.489,115.416,Solar,46.6
Emu Downs Wind Farm,-30.4882,115.3768,Wind,207.15
Energy Brix,-38.2546,146.4137,Coal,1259.34
Eraring,-33.0617,151.5223,Oil,80.15
Esperance,-33.8762,121.8998,Gas,91.52
Esperance Wind Farm Nine Mile Beach,-33.8927,121.7778,Wind,9.41
Esperance Wind Farm Ten Mile Lagoon,-33.8802,121.769,Wind,5.3
Exmouth,-21.9465,114.125,Gas,22.18
Fisher,-41.6732,146.2687,Hydro,140.86
Fitzroy Crossing,-18.1956,125.5597,Gas,11.26
Gannawarra Solar Farm,-35.6762,143.4553,Solar,111.93
Geraldton,-28.7701,114.6485,Gas,58.24
German Creek,-22.9281,148.5515,Gas,125.35
Gladstone,-23.8508,151.2187,Coal,10849.73
Glenbawn,-32.1097,150.9982,Hydro,17.66
Glennies Creek,-32.4598,151.1286,Gas,36.05
Glenorchy,-42.8415,147.255,Waste,0
Goondiwindi,-28.325,150.375,Solar,8.25
Gordon,-42.7405,145.9828,Hydro,955.62
Gosnells,-32.0228,116.0129,Waste,0
Grange Avenue,-33.7029,150.8312,Waste,0
Grasmere Wind Farm (Albany Stage II),-35.0507,117.7638,Wind,36.09
Greenough River Solar Farm,-28.9043,115.1119,Solar,20.6
Griffith Solar Farm,-34.3155,146.1094,Solar,74.55
Gullen,-34.61,149.476,Solar,19.97
Gullen Range Wind Farm,-34.6149,149.4597,Wind,432.89
Gunning,-34.6977,149.3861,Wind,122.93
Guthega,-36.3501,148.4135,Hydro,258.31
Hallam Road,-38.0535,145.2699,Waste,0
Hallet 5 - The Bluff,-33.3855,138.7928,Wind,137.32
Hallett,-33.3487,138.7517,Gas,633.17
Hallett 1 Brown Hill Wind Farm,-33.3397,138.7323,Wind,247.17
Hallett 2 Hallet Hill Wind Farm,-33.5226,138.8552,Wind,186.75
Halls Creek,-18.2328,127.6619,Gas,10.23
Hamilton Solar Farm,-20.5048,147.7671,Solar,168.63
Haughton River Solar Farm,-19.733,147.0483,Solar,1173.5
Hayman Solar Farm,-20.4877,147.7449,Solar,451.48
Hazelwood,-38.2731,146.3923,Coal,10333.08
Henderson,-32.165,115.8008,Waste,0
Highbury,-34.849,138.7203,Waste,0
Hobart,-42.8883,147.2888,Waste,0
Hopetoun Diesel Backup,-33.905,120.1299,Oil,2.51
Hopetoun Wind Turbines,-33.9078,120.1297,Wind,3.13
Hughendon,-20.875,144.17,Solar,48.01
Hume,-36.1066,147.0326,Hydro,247.46
Hunter,-32.836,151.4505,Oil,56
Hunter Valley,-32.3893,150.9664,Gas,138.67
Inkerman Sugar Mill,-19.6422,147.4016,Biomass,
Invicta Sugar Mill,-19.5167,147.1065,Biomass,
Isis Central Sugar Mill,-25.194,152.2086,Biomass,
Jacks Gully,-34.0734,150.7427,Waste,0
Jeeralang A,-38.2753,146.4263,Gas,565.77
Jeeralang B,-38.2746,146.4249,Gas,632.34
Jindabyne Dam Mini Hydro,-36.4351,148.6333,Hydro,4.86
John Butters,-42.1548,145.5345,Hydro,414.06
Jounama,-35.562,148.3055,Hydro,48.76
Jundee Gold Mine,-26.3712,120.5776,Gas,58.24
KRC Cogeneration Plant,-27.4453,153.1185,Gas,11.64
Kalamia Sugar Mill,-19.5223,147.4152,Biomass,
Kalamunda,-31.9768,115.9988,Oil,2.51
Kalbarri Wind Farm,-27.8995,114.1946,Wind,4.44
Kalgoorlie (Parkeston),-30.7378,121.5065,Gas,305.07
Kalgoorlie Nickel Smelter,-30.8737,121.4842,Gas,116.48
Kambalda,-31.1919,121.6741,Gas,116.48
Kangaroo Valley (Shoalhaven Scheme),-34.723,150.4795,Hydro,360.88
Karadoc Solar Farm,-34.4154,142.2521,Solar,2.79
Kareeya,-17.767,145.5779,Hydro,220.81
Karratha,-20.7626,116.8375,Gas,238.51
Katherine,-14.4587,132.2445,Gas,96.23
Kemerton,-33.1633,115.7805,Gas,723.58
Kiata Wind Farm,-36.3966,141.7474,Wind,81.21
Kidston I,-18.89,144.14,Solar,120.93
King Island (Currie),-39.9388,143.892,Oil,16.51
Kogan Creek,-26.9177,150.7493,Coal,4804.88
Koombooloomba,-17.8313,145.6034,Hydro,21.28
Kununurra,-15.7796,128.7395,Oil,23.94
Kwinana,-32.197,115.7759,Gas,58.24
Kwinana (Alcoa Refinery),-32.1946,115.7797,Gas,206.62
Kwinana Cogeneration,-32.2225,115.7661,Gas,341.13
Kwinana High Efficiency Gas Turbine Plant,-32.1973,115.7754,Gas,554.68
Kwinana NewGen,-32.202,115.7728,Gas,887.49
Kwinana Swift,-32.2243,115.7783,Gas,332.81
Ladbroke Grove,-37.4567,140.7827,Gas,221.87
Lake Bonney Stage 1 Wind Farm,-37.7815,140.4058,Wind,210.56
Lake Bonney Stage 2 Wind Farm,-37.8149,140.4195,Wind,415.88
Lake Bonney Stage 3 Wind Farm,-37.7505,140.393,Wind,102.01
Lake Cargelligo CSP,-33.311,146.4092,Solar,6.12
Lake Echo,-42.2537,146.6207,Hydro,109.4
Lake Glenmaggie,-37.9047,146.8011,Hydro,14.83
Lake Keepit,-30.8792,150.4914,Hydro,20.57
Lake William Hovell,-36.9129,146.3921,Hydro,9.84
Lakeland QLD,-15.869,144.862,Solar,25.31
Landfill Management Services Shoal Bay,-12.3892,130.9254,Waste,0
Laverton,-28.6216,122.3965,Oil,2.89
Laverton (Granny Smith Gold Mine),-28.8096,122.415,Oil,59.1
Laverton North,-37.8416,144.7887,Gas,865.3
Leichhardt,-20.7835,139.4864,Gas,166.4
Leinster Nickel Mine,-27.8141,120.699,Gas,163.63
Lemonthyme,-41.6038,146.139,Hydro,251.67
Leonards Hill,-37.4271,144.1222,Wind,10.72
Leonora,-28.8811,121.3213,Gas,12.28
Liapootah,-42.3763,146.5099,Hydro,294.93
Liddell,-32.3713,150.9776,Coal,14207.99
Liddell Solar Thermal,-32.3761,150.9797,Solar,20.1
Lilyvale Solar Farm,-23.0875,148.439,Solar,248.6
Lincoln Gap,-32.5645,137.5572,Wind,26.15
Longford,-38.2236,147.1657,Gas,85.97
Lonsdale,-35.1097,138.491,Oil,38.62
Lower Lake Margaret,-42.0147,145.5261,Hydro,8.67
Lower Rubicon,-37.3027,145.8458,Hydro,45.05
Loy Yang A,-38.2536,146.5746,Coal,14078.82
Loy Yang B,-38.2564,146.5864,Coal,6458.17
Lucas Heights I,-34.0293,151.0021,Waste,0
Lucas Heights II,-34.0481,150.9739,Waste,0
Macarthur Wind Farm,-38.0648,142.1844,Wind,1098.57
Mackay,-21.1446,149.1591,Gas,83.2
Mackintosh,-41.6997,145.6461,Hydro,262.86
Macknade Sugar Mill,-18.589,146.258,Biomass,
Mandurah,-32.5079,115.759,Waste,0
Manildra Solar Farm,-33.1733,148.718,Solar,106.12
Marble Bar Diesel Backup,-21.1649,119.7419,Oil,2.47
Maryborough,-25.5476,152.7171,Biomass,
Maryvale Mill,-38.1809,146.4479,Biomass,
McArthur River Mine,-16.4335,136.0935,Gas,216.32
McKay Creek (Mount Beauty Hydro Scheme),-36.8584,147.2345,Hydro,429.26
Meadowbank,-42.6112,146.8457,Hydro,145.13
Meekatharra,-26.5952,118.483,Oil,5.6
Melbourne,-37.8086,144.9685,Gas,3.32
Merredin,-31.5423,118.227,Gas,227.42
Mica Creek,-20.7776,139.4906,Gas,901.36
Millmerran,-27.9615,151.2789,Coal,5528.2
Mintaro,-33.9031,138.7383,Gas,249.6
Moorabool North Wind Farm,-37.655,144.1913,Wind,342.65
Moorabool South Wind Farm,-37.7402,144.1622,Wind,342.65
Moranbah,-21.9851,148.0246,Gas,34.83
Moranbah North,-21.8967,147.9507,Gas,126.74
Moree,-29.5722,149.8669,Solar,137.94
Mornington,-38.3916,144.8553,Waste,0
Mortlake,-38.0632,142.6675,Gas,1569.75
Mortons Lane Wind Farm,-37.8413,142.4653,Wind,52.31
Mount Keith Nickel Mine,-27.2146,120.548,Gas,310.62
Mount Magnet,-28.0871,117.8327,Gas,5.26
Mount Millar Wind Farm,-33.6255,136.7039,Wind,183.09
Mount Stuart,-19.338,146.8512,Oil,816.97
Mt Gambier,-37.8388,140.8057,Biomass,
Mt Gellibrand Wind Farm,-38.2587,143.8019,Wind,494.35
Mt Mercer Wind Farm,-37.8317,143.8892,Wind,342.65
Mt Piper,-33.3589,150.0313,Coal,9041.44
Mugga Lane,-35.3953,149.1458,Waste,0
Mugga Lane Solar Park,-35.3989,149.146,Solar,27.55
Muja C,-33.446,116.3062,Coal,2583.27
Muja D,-33.4464,116.3074,Coal,2932.01
Mulgrave,-17.0932,145.7887,Biomass,
Mumbida Wind Farm,-28.9918,114.9599,Wind,143.86
Mungarra,-28.8893,115.1177,Gas,310.62
Mungullah,-24.8911,113.7095,Gas,49.92
Munmorah,-33.2117,151.5418,Coal,3874.9
Murra Warra Wind Farm,-36.4333,142.3182,Wind,1122.11
Murray 1,-36.2467,148.1901,Hydro,3518.51
Murray 2,-36.2423,148.1362,Hydro,1617.28
Murrin Murrin (Nickel Mine),-28.9238,121.3293,Gas,216.32
Musselroe,-40.7798,148.0097,Wind,439.43
Narrogin Bioenergy Plant,-32.9521,117.1916,Biomass,
Narromine,-32.224,148.256,Solar,35.8
Neerabup,-31.6712,115.8021,Gas,915.23
Newman Iron Ore Mine,-23.3443,119.7086,Gas,471.48
Newport,-37.8415,144.8942,Gas,1386.71
Nhulunbuy,-12.1889,136.6872,Oil,46.35
Nieterana,-42.2686,146.2629,Hydro,9.78
Nine Network,-33.811,151.1966,Oil,6.18
Noranda,-31.8654,115.8773,Waste,0
Normanton,-17.681,141.05,Solar,9.28
Norseman Mine,-32.1963,121.7943,Oil,17.38
North Brown Hill  Wind Farm,-33.3093,138.7296,Wind,346.05
North Sydney,-33.8398,151.2069,Gas,6.65
Northam,-31.652,116.711,Solar,19.29
Numurkah Solar Farm,-36.1592,145.4746,Solar,185.29
Nymboida,-29.9257,152.7417,Hydro,92.19
Nyngan Solar Plant,-31.5527,147.0854,Solar,248.11
Oakey,-27.4183,151.6797,Gas,782.1
Oakey 1,-27.406,151.647,Solar,59.49
Oakey 2,-27.412,151.655,Solar,130.92
Oakland Hills Wind Farm,-37.6871,142.5467,Wind,175.24
Oaky,-30.5751,152.069,Hydro,13.36
Oaky Creek,-22.9878,148.5817,Gas,55.46
Onslow,-21.6582,115.099,Gas,9.98
Ord River,-16.1201,128.7383,Hydro,106.02
Osborne,-34.798,138.5079,Gas,499.21
Owen Springs,-23.8636,133.8255,Gas,99.84
Paloona,-41.2826,146.249,Hydro,96.94
Paraburdoo,-23.2233,117.6133,Gas,429.88
Paraburdoo (Standby),-23.2238,117.6137,Gas,55.46
Parkes Solar Farm,-33.1027,148.075,Solar,145.29
Pedler Creek,-35.2023,138.5021,Waste,0
Pelican Point,-34.765,138.5053,Gas,1325.69
Perth Zoo,-31.9767,115.8548,Solar,4.64
Peterborough SA,-32.945,138.905,Solar,9.8
Pindari,-29.3886,151.2442,Hydro,24.35
Pine Creek,-13.7856,131.8624,Gas,96.4
Pinjar,-31.5568,115.8204,Gas,1597.49
Pinjarra Bauxite Mine and Alumina Refinery,-32.6473,115.9469,Gas,776.55
Pioneer Sugar Mill,-19.5575,147.3308,Biomass,
Plane Creek Sugar Mill,-21.4282,149.2159,Biomass,
Plutonic Gold Mine,-25.311,119.4508,Gas,77.65
Poatina,-41.8115,146.9192,Hydro,320.82
Port Hedland,-20.4283,118.5498,Gas,349.45
Port Hedland (Smaller),-20.3782,118.5384,Gas,232.96
Port Lincoln,-34.7003,135.8044,Oil,141.95
Port Stanvac,-35.1104,138.4915,Oil,111.24
Proserpine Sugar Mill,-20.3985,148.5797,Biomass,
Quarantine,-34.7793,138.5224,Gas,621.24
Racecourse Mill,-21.1635,149.1344,Biomass,
Ravensthorpe,-33.61,120.36,Oil,108.15
Red Hill,-31.8317,116.0992,Waste,0
Redbank,-32.5802,151.0719,Coal,968.72
Reece,-41.7238,145.1359,Hydro,591.1
Remount,-41.395,147.1554,Waste,0
Repulse,-42.5077,146.647,Hydro,88.67
Revesby Workers Club,-33.9534,151.0137,Oil,4.82
Rochedale,-27.5591,153.1236,Waste,0
Rockingham,-32.2863,115.8154,Waste,0
Rocky Point Sugar Sugar Mill,-27.7334,153.3276,Biomass,
Roghan Road,-27.3388,153.0344,Waste,0
Rollingstone QLD,-19.03,146.394,Solar,304.16
Roma,-26.5772,148.8402,Gas,221.87
Ron Goodin,-23.7091,133.8912,Gas,123.69
Ross River,-19.424,146.715,Solar,360.49
Rowallan,-41.7295,146.2176,Hydro,41.13
Roy Hill,-22.4812,119.9472,Oil,11.58
Royalla Solar Farm,-35.4897,149.1435,Solar,42.82
Rubicon,-37.3272,145.8605,Hydro,45.05
Rugby Run Solar Farm,-22.1405,147.9188,Solar,160.56
Sapphire Wind Farm,-29.6997,151.4119,Wind,706.22
Savannah Nickel Mine,-17.3631,128.0331,Oil,20.85
Shenton Park WMRC Project,-31.9577,115.7924,Waste,0
Shepparton Biogas Generation Plant,-36.3218,145.379,Waste,0
Smithfield Energy,-33.85,150.9495,Gas,473.97
Snowtown North,-33.714,138.1402,Wind,387.11
Snowtown South,-33.8302,138.1184,Wind,329.57
Snuggery,-37.6646,140.4156,Gas,174.72
Solomon Iron Ore Mine,-22.1581,117.9849,Gas,346.67
Somerton,-37.6318,144.9531,Gas,443.74
South Cardup (Shale Road Landfill),-32.2664,116.0193,Waste,0
South Johnstone,-17.6057,145.991,Biomass,
Springvale,-37.9733,145.1396,Waste,0
St George Leagues Club,-33.9748,151.1294,Oil,1.93
Stanwell,-23.5097,150.3195,Coal,9428.94
Stapylton Green Energy,-27.7334,153.2463,Biomass,
Starfish Hill Wind Farm,-35.5678,138.1432,Wind,90.24
Studland Bay (Woolnorth) Wind Farm,-40.7788,144.7362,Wind,196.17
Summerhill,-32.891,151.65,Solar,10.85
Summerhill,-32.8885,151.643,Waste,0
Sun Metals Solar Farm,-19.3355,146.8885,Solar,301.72
Suncoast Gold Macadamia,-26.2261,152.6981,Biomass,
Sunraysia,-34.804,143.491,Solar,424.56
Sunrise Dam,-29.0927,122.4393,Gas,78.76
Susan River,-25.32,152.405,Solar,242.9
Swan Hill,-35.342,143.518,Solar,36.42
Swanbank E,-27.6554,152.8179,Gas,1067.76
Symex Port Melbourne,-37.8298,144.9444,Gas,16.36
Tableland,-17.1193,145.345,Biomass,
Tahmoor,-34.2482,150.5808,Gas,19.41
Tailem Bend Solar Farm,-35.2708,139.4924,Solar,183.11
Tallawarra,-34.5228,150.8081,Gas,1275.77
Tamala Park,-31.7078,115.7266,Waste,0
Tamar Valley,-41.1401,146.9036,Gas,1081.63
Taralga Wind Farm,-34.4314,149.8652,Wind,279.87
Tarong,-26.7824,151.9153,Coal,9041.44
Tarong (Oil),-26.7858,151.9172,Oil,28.97
Tarong North,-26.7758,151.9146,Coal,2860.97
Tarraleah,-42.3012,146.4572,Hydro,304.06
Tatura Biogas Generation Plant,-36.4793,145.235,Waste,0
Tea Tree Gully,-34.8303,138.7129,Waste,0
Telfer Gold Mine,-21.7129,122.2091,Gas,440.97
Tennant Creek,-19.6549,134.1753,Gas,46.31
Teralba,-32.9455,151.6119,Gas,8.32
Terminal Storage,-34.8393,138.7112,Hydro,8.02
The Drop,-35.6043,145.7837,Hydro,8.34
Ti Tree Bioenergy,-27.6802,152.6593,Waste,0
Timber Creek,-15.6562,130.479,Oil,1.93
Tods Corner,-41.9707,146.7938,Hydro,5.58
Tomago Aluminium Smelter,-32.8217,151.7178,Gas,2246.47
Toora Wind Farm,-38.6451,146.3441,Wind,54.92
Torrens Island A,-34.8068,138.5213,Gas,1331.24
Torrens Island B,-34.8052,138.5226,Gas,2218.74
Tower Mine,-34.2207,150.7179,Gas,114.26
Townsville,-19.2011,146.6187,Gas,610.15
Traralgon Network Support Station,-38.1793,146.5654,Waste,0
Trevallyn,-41.4226,147.1119,Hydro,277.87
Tribute,-41.8129,145.6538,Hydro,271.83
Tully Sugar Mill,-17.9373,145.9267,Biomass,
Tumut 1 (Upper Tumut),-35.9517,148.3637,Hydro,1845.84
Tumut 2 (Upper Tumut),-35.8814,148.3672,Hydro,873.51
Tumut 3,-35.6112,148.2917,Hydro,5544.09
Tungatinah,-42.2967,146.4565,Hydro,359.65
University of Queensland (St Lucia Campus) Solar Array,-27.495,153.0101,Solar,1.93
Upper Lake Margaret,-42.0046,145.5437,Hydro,25.89
Uranquinty,-35.1794,147.2157,Gas,1841.55
Uterne Solar,-23.7685,133.8682,Solar,1.78
Valdora,-26.56,153.025,Solar,36.33
Vales Point B,-33.1607,151.5431,Coal,8783.12
Valley (Peaking Facility),-38.2536,146.5892,Gas,832.02
Victoria Sugar Mill,-18.6508,146.2016,Biomass,
Visy Paper Gibson Island,-27.4405,153.1158,Biomass,
Visy Pulp and Paper Tumut,-35.2959,148.1371,Biomass,
Wadeye,-14.2602,129.5368,Gas,18.85
Wagerup,-32.916,115.9186,Gas,1053.9
Wagerup Bauxite Mine and Alumina Refinery,-32.9145,115.917,Gas,271.79
Walkaway Wind Farm,-28.9229,114.9282,Wind,235.4
Wallerawang C,-33.4028,150.0833,Coal,3229.08
Warmun,-17.0259,128.2113,Oil,2.51
Warragamba,-33.8832,150.5965,Hydro,162.06
Warrego,-19.4434,133.8236,Gas,52.69
Waterloo Wind Farm,-34.001,138.9109,Wind,290.33
Wattle Point Wind Farm,-35.1104,137.7058,Wind,237.37
Waubra Wind Farm,-37.3575,143.6037,Wind,502.2
Wayatinah,-42.4272,146.5347,Hydro,121.29
Weddell,-12.5771,130.9502,Gas,238.51
Wemen Solar Farm,-34.8027,142.5457,Solar,226.67
West Angelas Mine,-23.1546,118.7245,Gas,238.51
West Illawarra Leagues Club,-34.4515,150.8429,Oil,1.93
West Kalgoorlie,-30.7806,121.4234,Oil,115.88
West Kiewa (Mount Beauty Hydro Scheme),-36.7601,147.186,Hydro,203.61
West Nowra (Shoalhaven),-34.882,150.5515,Waste,0
Western Suburbs Leagues Club (Campbelltown),-34.0513,150.8329,Oil,1.93
White Rock,-29.765,151.553,Solar,44.13
Whitsunday Solar Farm,-20.4949,147.7481,Solar,172.21
Whitwood Road,-27.659,152.8237,Waste,0
Whyalla SSE,-33.007,137.558,Solar,13.36
Wilga Park,-30.3634,149.6772,Gas,44.37
Williamsdale,-35.571,149.128,Solar,13.92
Wilmot,-41.4833,146.1251,Hydro,283.11
Wilpena Solar Farm,-31.5234,138.6198,Solar,349.5
Wiluna,-26.5922,120.2185,Oil,2.51
Wiluna Gold Mine,-26.6316,120.2519,Gas,58.24
Windimurra Vanadium Mine,-28.2933,118.5371,Gas,65.73
Windy Hill Wind Farm,-17.5922,145.5306,Wind,31.38
Wingfield I,-34.8348,138.5572,Waste,0
Wingfield II,-34.8321,138.5489,Waste,0
Wivenhoe,-27.3952,152.6092,Hydro,15.73
Wivenhoe Hydroelectric,-27.3722,152.632,Hydro,1468.52
Wodgina,-21.1739,118.6747,Gas,37.99
Wollert,-37.583,145.0487,Waste,0
Wonthaggi Wind Farm,-38.6037,145.5462,Wind,31.38
Woodlawn Bioreactor,-35.059,149.5769,Waste,0
Woodlawn Wind Farm,-35.0861,149.5716,Wind,125.55
Woodman Point,-32.1424,115.7713,Waste,0
Worsley,-33.2355,116.0688,Coal,774.98
Worsley Cogeneration,-33.2365,116.0637,Gas,293.98
Wyangala A,-33.981,148.9473,Hydro,59.24
Wyndham,-37.9375,144.5902,Waste,0
Xstata X41,-20.7437,139.4803,Gas,83.2
Yallourn,-38.177,146.3428,Coal,9558.1
Yaloak South Wind Farm,-37.7281,144.2408,Wind,342.65
Yambuk Wind Farm,-38.3079,142.0151,Wind,78.46
Yarrawonga,-36.0094,145.9995,Hydro,41.56
Yarwun,-23.8306,151.1519,Gas,427.1
Yatpool,-34.407,142.179,Solar,171.53
Yulara,-25.2323,130.9912,Gas,30.36
Yurralyi Maya (Karratha Seven Mile),-20.762,116.742,Gas,499.21
Abwinden-Asten,48.248,14.4305,Hydro,942.57
Altenmarkt,46.7667,15.55,Hydro,75.33
Arnstein,47.0167,15.1667,Hydro,84.33
Aschach,48.3853,14.023,Hydro,1116.03
Bischofshofen,47.407,13.2205,Hydro,62.62
Braunau-Simbach,48.244,13.006,Hydro,409.24
Dionysen,47.4167,15.2833,Hydro,53.39
Donaustadt,48.2,16.4633,Gas,1183.9
Ering-Frauenstein,48.2194,13.16,Hydro,183.63
Erzbach,47.6,14.7333,Hydro,4.17
Feistritz-Ludmannsdorf,46.5347,14.1712,Hydro,281.63
Feldkirchen,46.8638,13.3355,Hydro,114.43
Ferlach Maria Rain,46.5462,14.2985,Hydro,240.03
Fisching,47.1667,14.7333,Hydro,73.05
Freudenau Danube,48.1764,16.4811,Hydro,958.69
Friesach,47.1667,15.3333,Hydro,50.77
Funsingau,47.2354,12.0583,Hydro,70.27
Gabersdorf,46.7772,15.5842,Hydro,60.23
Gaming,48.1766,16.4813,Hydro,71.72
Gerlos,47.2342,11.8997,Hydro,504.55
Gratkorn,47.1333,15.35,Hydro,46.54
Greifenstein,48.3553,16.2424,Hydro,1575.69
Hieflau,47.6,14.7333,Hydro,195.69
Hieflau-Erzbach,47.6,14.7333,Hydro,4.17
Jochenstein,48.5184,13.7076,Hydro,562.24
KW Amlach,46.8142,12.7618,Hydro,157.69
KW Imst,47.2122,10.7215,Hydro,262.67
KW Jenbach,47.3932,11.7886,Hydro,245.39
KW Kaunertal,47.0678,10.6652,Hydro,961.14
KW Kühtai,47.2078,11.0057,Hydro,560.15
KW Silz,47.2696,10.9678,Hydro,1280.29
Kaprun Limberg II,47.1985,12.7223,Hydro,1049.52
Kaprun Oberstufe,47.1968,12.7192,Hydro,342.16
Kaprun main stage,47.2591,12.7389,Hydro,537.34
Kellerberg,46.67,13.6886,Hydro,83.76
Klammsee,47.2591,12.7389,Hydro,3.66
Klaus,47.8314,14.1572,Hydro,55.37
Kopswerk II,46.975,10.043,Hydro,1033.52
Kreuzbergmaut,47.4412,13.2108,Hydro,70.45
Kreuzeck days storage,46.8727,13.3117,Hydro,135.84
Krippau,47.6833,14.7,Hydro,98.99
Landl,47.65,14.7167,Hydro,93.39
Laufnitzdorf,47.3,15.3167,Hydro,77.43
Lebring,46.8522,15.5383,Hydro,77.91
Leoben,47.3833,15.1,Hydro,37.75
Losenstein,47.9243,14.4367,Hydro,129.5
Low Tuxbach - Small power plant Stillupp,47.1485,11.8225,Hydro,5.79
Lünerseewerk,47.074,9.874,Hydro,635.67
Malta Secondary school,47.0659,13.3539,Hydro,286.4
Malta main stage,47.0659,13.3539,Hydro,2144.89
Mandling,47.4,13.5667,Hydro,20.33
Mayrhofen,47.1581,11.8501,Hydro,621.65
Melk,48.2232,15.3042,Hydro,1042.3
Mellach run power plant,46.8833,15.5167,Hydro,68.83
Neuötting,40.1247,-8.7751,Hydro,71.98
Niklai,46.8167,13.3167,Hydro,7.39
Nussdorf near Vienna,47.2167,14.4833,Hydro,17.65
Oberaudorf Ebbs,47.6413,12.1989,Hydro,192.76
Obervermuntwerk,46.9271,10.0539,Hydro,81.44
Obervogau,46.745,15.5847,Hydro,58.8
Ottensheim-Wilhering,48.3166,14.1512,Hydro,762.43
Passau-Ingling,48.5536,13.4371,Hydro,351.95
Paternion,46.7209,13.6453,Hydro,80.77
Peggau,47.2,15.35,Hydro,55.92
Pernegg,47.3598,15.3424,Hydro,84.39
Pichlern,47.65,13.6667,Hydro,7.05
Rabenstein,47.35,13.6833,Hydro,34.25
Retznei,46.7333,15.5667,Hydro,4.51
Rodundwerk I,47.085,9.8813,Hydro,517.86
Rodundwerk II,47.0847,9.8744,Hydro,669.72
Rosegg-St. James,46.5696,14.0268,Hydro,256.03
Rosenau,48.489,14.6288,Hydro,91.92
Schonau,48.3946,14.7302,Hydro,83.63
Schwabeck,46.658,14.8726,Hydro,312.88
Schwarzach,47.3152,13.1389,Hydro,328.56
Simmering,48.1815,16.4334,Gas,3812.47
St. Georgen,47.5333,14.3667,Hydro,13.5
St. Johann,47.3386,13.1974,Hydro,60.65
St. Martin,47.4467,15.2849,Hydro,31.6
St. Pantaleon,48.0076,12.8942,Hydro,186.87
St. Veit,47.3214,13.1744,Hydro,60.65
Staning,48.1007,14.4568,Hydro,138.14
Steinfeld,46.7656,13.2717,Hydro,3.74
Ternberg,47.9333,14.35,Hydro,132.82
Timelkam,48.0122,13.5895,Gas,1198.89
Triebenbach,47.5,14.4667,Hydro,24.66
Tuxbach,47.1485,11.8225,Hydro,2.61
Urreiting,47.3749,13.2101,Hydro,62.62
Vermuntwerk,46.9684,10.0599,Hydro,373.04
Vienna-Freudenau,48.1766,16.4814,Hydro,958.69
Villach,46.6329,13.8294,Hydro,83.76
Walgauwerk,47.192,9.6815,Hydro,260.66
Wallnerau Salzach stage,47.316,13.141,Hydro,49.28
Wallnerau underwater stage,47.3833,12.6,Hydro,17.53
Wallsee-Mitterkirchen,48.1666,14.6953,Hydro,1170.49
Weissenegg,46.8167,15.8667,Hydro,2.61
Werfen-Pfarrwerfen,47.4698,13.1945,Hydro,62.62
Weyer,48.1465,14.1176,Hydro,122.09
Wind Park Bruck an der Leitha,48.0338,16.7264,Wind,13.24
Wind Park Hollern II,48.09,16.844,Wind,107.26
Wind Park Petronell-Carnuntum II,48.09,16.844,Wind,47.82
Windpark Bruck-Göttlesbrunn,48.095,16.89,Wind,70.84
Ybbs-Persenbeug,48.1892,15.0682,Hydro,1282.81
Astara ES,38.456,48.875,Gas,665.51
Azerbaijan TPP,40.78,46.9901,Oil,1260.9
Baku ES,40.3734,49.9192,Gas,803.21
Baku TEC,40.3734,49.9192,Gas,818.51
Gusar,41.3979,48.3308,Hydro,2.38
Janub,39.8943,48.9173,Gas,5966.72
Khachmaz ES,41.4635,48.806,Gas,665.51
Mingechevir,40.79,47.0287,Hydro,984.99
Sangachal ES,40.1794,49.47,Gas,2287.24
Shamkir,40.9487,46.168,Hydro,814.65
Shimal,40.4995,50.2077,Gas,3059.85
Sumqayit,40.6036,49.6332,Gas,4016.06
Varvara,40.6837,47.0926,Hydro,72.58
Yenikend,40.9193,46.2829,Hydro,334.99
Al Dur Power and Water,25.9714,50.6076,Gas,9961.79
Al Ezzel Power Station,26.2175,50.6595,Gas,6222.88
Alba Power Station,26.0945,50.6008,Gas,14257.01
Awali,26.1,50.58,Solar,9.76
Hawar Power ad Water Station,26.1981,50.5919,Oil,0.04
Hidd Power and Water station 1,26.2223,50.6621,Gas,6229.35
Rifa'a Power Station,26.1199,50.5889,Gas,4528.09
Sitra Power an Water Station,26.1833,50.6237,Gas,7794.78
Amnura,24.6301,88.4006,Oil,157.27
Ashuganj (Aggreko),24.0426,91.0158,Gas,10893.54
Baghabari GT 1,24.1361,89.5933,Gas,1473.17
Barabkunda (Regent),22.5713,91.6841,Oil,69.2
Barishal GT-unit-1 2,22.6588,90.3373,Gas,264.24
Barupukuria ST 1,25.5502,88.9527,Coal,902.32
Bera Peaking,24.0895,89.6176,Oil,223.33
Bheramara GT (Unit-1 2 3),24.0487,89.0173,Oil,1761.51
Bhola CCPP GT-1 2 ST,22.4786,90.7101,Gas,1499.59
Bogra GBB,24.8408,89.3506,Gas,277.45
CLCPC Keranigonj,23.6473,90.3473,Oil,314.55
Chittagong Roazan,22.457,91.9784,Gas,3653.2
Faridpur,23.6183,89.7733,Oil,169.86
Fenchuganj (Barakatullah),24.6863,91.9189,Gas,1955.42
Feni (Doreen),23.9186,90.6926,Gas,218
Ghorasal ST :Unit-3,23.9797,90.637,Gas,5687.89
Gopalganj,26.585,84.145,Solar,9.28
Gopalganj Peaking,23.9797,90.637,Oil,342.86
